customer_id,segment,recency_days,frequency,monetary_value,support_ticket_count,return_rate,category_diversity,discount_usage_rate,engagement_score,churn_label,tenure_days,plan_type
C03581,Loyal Customers,284,5,546.4200000000001,1,0.0,4.0,0.4,95.0,0,448,Premium
C02364,Loyal Customers,359,5,612.19,1,0.0,4.0,0.4,95.0,0,568,Basic
C04872,Loyal Customers,100,4,563.67,0,0.0,3.0,0.5,100.0,0,396,Basic
C03121,Loyal Customers,0,4,328.42999999999995,0,0.0,3.0,0.75,100.0,0,163,Basic
C00115,Loyal Customers,272,5,479.17,1,0.0,4.0,0.8,95.0,0,406,Basic
C02358,Loyal Customers,32,9,915.44,0,0.0,4.0,0.2222222222222222,100.0,0,265,Basic
C03587,Loyal Customers,133,10,1139.51,0,0.0,4.0,0.4,100.0,0,214,Trial
C02357,Loyal Customers,0,9,1024.69,0,0.1111111111111111,4.0,0.3333333333333333,100.0,0,156,Basic
C00249,Loyal Customers,398,6,583.57,0,0.0,4.0,0.16666666666666666,100.0,0,479,Trial
C02377,Loyal Customers,649,8,823.31,0,0.0,5.0,0.5,100.0,0,718,Basic
C00232,Loyal Customers,738,8,650.99,0,0.0,3.0,0.5,100.0,0,879,Basic
C04860,Loyal Customers,0,5,458.44,0,0.0,4.0,0.2,100.0,0,136,Premium
C02308,Loyal Customers,0,10,940.29,1,0.0,5.0,0.6,95.0,0,323,Premium
C02239,Loyal Customers,485,4,624.46,0,0.0,3.0,0.5,100.0,0,696,Basic
C03660,Loyal Customers,0,4,319.01,1,0.25,3.0,0.5,95.0,0,246,Premium
C03661,Loyal Customers,212,8,765.99,0,0.0,3.0,0.375,100.0,0,460,Basic
C03662,Loyal Customers,0,4,426.09000000000003,0,0.0,2.0,0.75,100.0,0,150,Premium
C02238,Loyal Customers,295,4,534.4200000000001,0,0.0,3.0,0.5,100.0,0,355,Basic
C03365,Loyal Customers,173,4,296.31,1,0.0,3.0,0.0,95.0,0,241,Basic
C02714,Loyal Customers,638,7,689.0899999999999,0,0.0,5.0,0.5714285714285714,100.0,0,834,Premium
C03666,Loyal Customers,816,6,699.1700000000001,1,0.0,4.0,0.5,95.0,0,1106,Premium
C02234,Loyal Customers,446,4,564.21,0,0.0,3.0,0.0,100.0,0,567,Basic
C02228,Loyal Customers,319,5,556.53,0,0.0,2.0,0.4,100.0,0,440,Basic
C02222,Loyal Customers,749,7,647.66,1,0.0,5.0,0.5714285714285714,95.0,0,878,Premium
C03670,Loyal Customers,329,6,640.77,0,0.0,3.0,0.5,100.0,0,483,Basic
C02221,Loyal Customers,0,6,438.17,1,0.0,4.0,0.3333333333333333,95.0,0,206,Basic
C03363,Loyal Customers,0,5,618.0,0,0.0,3.0,0.2,100.0,1,129,Basic
C02214,Loyal Customers,272,4,397.96,0,0.0,2.0,0.5,100.0,0,306,Basic
C03362,Loyal Customers,737,8,898.52,0,0.0,3.0,0.125,100.0,0,813,Premium
C03675,Loyal Customers,60,6,451.47,1,0.0,4.0,0.5,95.0,0,160,Premium
C02211,Loyal Customers,414,6,524.64,1,0.0,4.0,0.3333333333333333,95.0,0,514,Basic
C03677,Loyal Customers,816,6,904.4000000000001,0,0.0,3.0,0.8333333333333334,100.0,0,941,Trial
C02210,Loyal Customers,6,4,480.24,0,0.0,4.0,0.25,100.0,0,140,Premium
C00295,Loyal Customers,319,6,317.21000000000004,1,0.3333333333333333,2.0,0.6666666666666666,95.0,0,356,Premium
C02204,Loyal Customers,755,6,721.38,0,0.0,4.0,0.8333333333333334,100.0,0,845,Premium
C02202,Loyal Customers,266,5,432.12,0,0.0,4.0,1.0,100.0,0,409,Premium
C02201,Loyal Customers,309,4,527.23,0,0.0,1.0,0.5,100.0,0,350,Basic
C00296,Loyal Customers,737,7,615.11,0,0.0,5.0,0.14285714285714285,100.0,0,869,Premium
C02199,Loyal Customers,155,4,339.69,0,0.0,4.0,0.5,100.0,0,279,Basic
C02716,Loyal Customers,659,6,692.95,0,0.0,4.0,0.16666666666666666,100.0,0,720,Basic
C03366,Loyal Customers,66,4,354.66999999999996,0,0.0,3.0,0.75,100.0,0,127,Trial
C02241,Loyal Customers,182,3,420.92,1,0.0,3.0,0.3333333333333333,95.0,0,360,Premium
C00289,Loyal Customers,306,6,497.88,0,0.0,4.0,0.3333333333333333,100.0,0,492,Trial
C02242,Loyal Customers,45,6,499.65,1,0.0,3.0,0.3333333333333333,95.0,0,179,Premium
C03625,Loyal Customers,535,6,562.51,1,0.0,3.0,0.3333333333333333,95.0,0,603,Basic
C03626,Loyal Customers,182,4,405.02,0,0.0,4.0,0.5,100.0,0,242,Trial
C02303,Loyal Customers,163,7,416.27,0,0.14285714285714285,3.0,0.5714285714285714,100.0,0,262,Premium
C02297,Loyal Customers,349,5,468.32,1,0.0,4.0,0.0,95.0,0,648,Basic
C03629,Loyal Customers,361,6,475.74,0,0.0,4.0,0.16666666666666666,100.0,0,519,Premium
C03630,Loyal Customers,0,8,570.99,1,0.0,5.0,0.375,95.0,0,126,Premium
C03373,Loyal Customers,270,11,1082.21,0,0.0,5.0,0.36363636363636365,100.0,0,431,Premium
C02287,Loyal Customers,10,5,579.03,0,0.0,3.0,0.2,100.0,0,171,Premium
C02282,Loyal Customers,282,6,596.5600000000001,0,0.0,3.0,0.3333333333333333,100.0,0,381,Basic
C00278,Loyal Customers,257,5,391.83,0,0.0,4.0,0.0,100.0,0,349,Basic
C03636,Loyal Customers,118,5,305.19,0,0.0,4.0,0.4,100.0,0,319,Premium
C02276,Loyal Customers,0,12,1132.6399999999999,0,0.08333333333333333,5.0,0.3333333333333333,100.0,0,183,Premium
C02702,Loyal Customers,169,5,419.10999999999996,0,0.0,4.0,0.6,100.0,0,270,Premium
C02312,Loyal Customers,660,5,630.14,0,0.0,4.0,0.4,100.0,0,748,Premium
C04857,Loyal Customers,707,6,557.03,1,0.0,5.0,1.0,95.0,0,872,Premium
C02269,Loyal Customers,618,4,665.22,1,0.0,3.0,0.25,95.0,0,695,Premium
C02267,Loyal Customers,255,8,827.9,1,0.0,5.0,0.375,95.0,0,371,Basic
C03643,Loyal Customers,256,9,762.44,0,0.0,4.0,0.2222222222222222,100.0,0,331,Premium
C02705,Loyal Customers,306,7,937.78,1,0.0,5.0,0.14285714285714285,95.0,0,460,Basic
C03645,Loyal Customers,337,4,559.05,0,0.0,3.0,0.75,100.0,0,519,Basic
C04856,Loyal Customers,290,4,475.31,0,0.0,3.0,0.5,100.0,0,372,Basic
C03370,Loyal Customers,0,5,564.05,0,0.2,2.0,0.4,100.0,0,156,Basic
C04929,Loyal Customers,7,5,715.0600000000001,0,0.0,2.0,0.6,100.0,0,388,Trial
C02259,Loyal Customers,168,3,396.58000000000004,0,0.0,3.0,0.6666666666666666,100.0,0,351,Premium
C02707,Loyal Customers,597,6,709.26,0,0.0,4.0,0.3333333333333333,100.0,0,701,Trial
C02251,Loyal Customers,369,7,774.49,0,0.0,5.0,0.2857142857142857,100.0,0,485,Basic
C03110,Loyal Customers,628,6,706.0899999999999,0,0.0,4.0,0.0,100.0,0,757,Basic
C02248,Loyal Customers,205,7,954.07,1,0.0,5.0,0.42857142857142855,95.0,0,267,Premium
C02272,Loyal Customers,891,6,709.73,1,0.0,4.0,0.3333333333333333,95.0,0,1027,Basic
C04879,Loyal Customers,713,5,597.85,0,0.0,4.0,0.6,100.0,0,774,Basic
C04880,Loyal Customers,13,10,1031.18,0,0.0,4.0,0.7,100.0,0,168,Premium
C00119,Loyal Customers,73,5,514.89,0,0.2,3.0,0.2,100.0,0,238,Basic
C03456,Loyal Customers,57,6,666.26,1,0.0,3.0,0.6666666666666666,95.0,0,246,Premium
C03457,Loyal Customers,346,4,428.78000000000003,0,0.0,3.0,0.5,100.0,0,460,Trial
C02555,Loyal Customers,0,5,717.81,0,0.0,2.0,0.2,100.0,0,245,Premium
C04567,Loyal Customers,238,7,732.15,0,0.0,5.0,0.5714285714285714,100.0,0,390,Premium
C02552,Loyal Customers,406,8,654.61,1,0.0,4.0,0.375,95.0,0,549,Basic
C03462,Loyal Customers,232,6,629.88,0,0.0,4.0,0.5,100.0,0,349,Premium
C02550,Loyal Customers,75,8,969.5,0,0.0,4.0,0.625,100.0,0,300,Premium
C02547,Loyal Customers,438,6,391.49,0,0.16666666666666666,3.0,0.5,100.0,0,616,Premium
C00182,Loyal Customers,498,6,494.14,0,0.0,4.0,0.16666666666666666,100.0,0,617,Basic
C03467,Loyal Customers,755,9,718.79,0,0.0,4.0,0.2222222222222222,100.0,0,907,Basic
C02543,Loyal Customers,862,6,604.96,0,0.0,4.0,0.16666666666666666,100.0,0,1009,Premium
C02539,Loyal Customers,506,7,1000.72,0,0.0,4.0,0.0,100.0,0,800,Basic
C02538,Loyal Customers,116,4,495.84,0,0.0,3.0,0.75,100.0,0,237,Premium
C03471,Loyal Customers,751,7,703.7,0,0.0,4.0,0.42857142857142855,100.0,0,910,Basic
C04919,Loyal Customers,313,5,354.53000000000003,0,0.0,4.0,0.6,100.0,0,438,Basic
C02535,Loyal Customers,553,6,629.85,0,0.0,4.0,0.6666666666666666,100.0,0,763,Basic
C02534,Loyal Customers,153,6,670.0,0,0.0,3.0,0.6666666666666666,100.0,0,289,Premium
C03405,Loyal Customers,59,4,450.99,1,0.0,3.0,0.0,95.0,0,171,Trial
C03476,Loyal Customers,218,4,376.64,0,0.0,4.0,0.25,100.0,0,417,Premium
C02528,Loyal Customers,257,5,485.72,0,0.0,4.0,0.6,100.0,0,456,Basic
C02526,Loyal Customers,213,4,399.48,1,0.0,3.0,0.0,95.0,0,457,Premium
C03479,Loyal Customers,110,5,605.92,0,0.0,4.0,0.4,100.0,0,212,Basic
C00833,Loyal Customers,93,4,521.86,0,0.0,3.0,0.0,100.0,0,230,Trial
C02518,Loyal Customers,92,9,969.97,0,0.0,5.0,0.3333333333333333,100.0,0,343,Basic
C02517,Loyal Customers,67,5,677.72,0,0.0,3.0,0.0,100.0,0,133,Premium
C02515,Loyal Customers,28,6,507.3,0,0.0,4.0,0.16666666666666666,100.0,0,265,Premium
C02656,Loyal Customers,526,8,732.56,0,0.0,6.0,0.375,100.0,0,714,Basic
C00139,Loyal Customers,105,8,721.4100000000001,0,0.125,4.0,0.25,100.0,0,225,Premium
C02644,Loyal Customers,291,4,437.37,1,0.0,3.0,0.75,95.0,0,341,Basic
C02573,Loyal Customers,444,3,581.2,1,0.0,3.0,0.3333333333333333,95.0,0,737,Basic
C04905,Loyal Customers,308,8,662.41,0,0.0,5.0,0.25,100.0,0,373,Premium
C02625,Loyal Customers,183,7,548.04,0,0.0,4.0,0.5714285714285714,100.0,0,320,Premium
C02624,Loyal Customers,536,7,750.49,0,0.0,3.0,0.2857142857142857,100.0,0,821,Basic
C00147,Loyal Customers,462,7,669.14,0,0.0,4.0,0.2857142857142857,100.0,0,593,Premium
C02618,Loyal Customers,385,6,507.99,0,0.16666666666666666,4.0,0.3333333333333333,100.0,0,498,Trial
C02614,Loyal Customers,398,5,494.73,1,0.0,3.0,0.6,95.0,0,458,Basic
C00150,Loyal Customers,596,5,554.82,0,0.2,3.0,0.2,100.0,0,835,Premium
C03428,Loyal Customers,182,7,747.23,1,0.0,4.0,0.5714285714285714,95.0,0,359,Basic
C02613,Loyal Customers,373,4,391.31,1,0.0,4.0,0.5,95.0,0,421,Premium
C02632,Loyal Customers,261,7,505.87,0,0.0,4.0,0.2857142857142857,100.0,0,418,Basic
C02606,Loyal Customers,423,6,487.1,1,0.0,5.0,0.6666666666666666,95.0,0,573,Basic
C03432,Loyal Customers,456,6,502.61,0,0.0,4.0,0.0,100.0,0,532,Premium
C00831,Loyal Customers,214,6,449.51,0,0.0,3.0,0.16666666666666666,100.0,0,477,Basic
C04912,Loyal Customers,445,8,798.98,0,0.0,4.0,0.5,100.0,0,720,Premium
C02513,Loyal Customers,373,6,542.12,0,0.0,4.0,0.16666666666666666,100.0,0,490,Basic
C03417,Loyal Customers,457,5,654.41,1,0.0,4.0,0.0,95.0,0,608,Trial
C02596,Loyal Customers,437,7,633.62,0,0.0,4.0,0.42857142857142855,100.0,0,576,Premium
C00155,Loyal Customers,486,8,1049.56,0,0.0,3.0,0.5,100.0,0,578,Basic
C02634,Loyal Customers,115,6,745.27,0,0.0,4.0,0.5,100.0,0,272,Basic
C03415,Loyal Customers,792,8,583.19,1,0.125,4.0,0.25,95.0,0,1123,Basic
C00158,Loyal Customers,495,5,582.51,1,0.0,3.0,0.2,95.0,0,635,Premium
C03442,Loyal Customers,3,5,568.62,0,0.0,3.0,0.8,100.0,0,174,Premium
C04568,Loyal Customers,816,8,732.2,0,0.0,4.0,0.625,100.0,0,936,Basic
C00145,Loyal Customers,504,8,826.55,0,0.0,4.0,0.125,100.0,0,628,Premium
C00162,Loyal Customers,44,5,455.74,0,0.0,5.0,0.4,100.0,0,123,Premium
C03412,Loyal Customers,447,8,1094.47,0,0.0,4.0,0.625,100.0,0,691,Basic
C02581,Loyal Customers,24,7,618.6500000000001,0,0.0,4.0,0.5714285714285714,100.0,0,166,Basic
C02580,Loyal Customers,257,4,471.56,0,0.0,2.0,0.5,100.0,0,326,Basic
C02576,Loyal Customers,404,6,623.23,0,0.0,4.0,0.16666666666666666,100.0,0,698,Basic
C02597,Loyal Customers,87,7,460.88,0,0.0,5.0,0.2857142857142857,100.0,0,279,Basic
C03486,Loyal Customers,30,5,486.63,0,0.2,2.0,0.2,100.0,0,142,Basic
C00187,Loyal Customers,315,6,452.74,0,0.0,5.0,0.5,100.0,0,413,Premium
C03489,Loyal Customers,342,9,1151.28,0,0.0,3.0,0.3333333333333333,100.0,0,540,Basic
C03393,Loyal Customers,123,6,434.46999999999997,0,0.0,5.0,0.6666666666666666,100.0,0,224,Premium
C02453,Loyal Customers,181,4,475.0,0,0.0,2.0,0.0,100.0,0,346,Basic
C00816,Loyal Customers,301,5,529.87,0,0.0,3.0,0.6,100.0,0,404,Premium
C02448,Loyal Customers,183,5,389.58,0,0.0,3.0,0.2,100.0,0,381,Basic
C02447,Loyal Customers,839,7,574.49,0,0.14285714285714285,4.0,0.2857142857142857,100.0,0,998,Basic
C02671,Loyal Customers,81,4,481.81,1,0.0,4.0,0.25,95.0,0,291,Basic
C02440,Loyal Customers,547,7,636.19,0,0.14285714285714285,3.0,0.5714285714285714,100.0,0,731,Premium
C00216,Loyal Customers,0,6,716.6700000000001,1,0.0,4.0,0.3333333333333333,95.0,0,133,Premium
C00218,Loyal Customers,571,5,680.6899999999999,1,0.0,4.0,0.2,95.0,0,690,Premium
C03538,Loyal Customers,41,5,515.27,0,0.0,4.0,0.6,100.0,0,402,Premium
C03539,Loyal Customers,273,7,1050.36,0,0.0,4.0,0.5714285714285714,100.0,0,455,Premium
C02434,Loyal Customers,634,9,1002.31,0,0.1111111111111111,5.0,0.7777777777777778,100.0,0,689,Basic
C03541,Loyal Customers,225,3,601.64,0,0.0,2.0,0.6666666666666666,100.0,0,289,Premium
C03394,Loyal Customers,846,6,630.6700000000001,0,0.0,5.0,0.16666666666666666,100.0,0,939,Premium
C04884,Loyal Customers,903,7,559.36,1,0.14285714285714285,4.0,0.42857142857142855,95.0,0,1098,Premium
C02433,Loyal Customers,0,4,386.51,0,0.25,2.0,0.5,100.0,0,122,Basic
C00221,Loyal Customers,0,5,274.68,0,0.2,3.0,0.2,100.0,0,141,Basic
C03546,Loyal Customers,297,4,615.9,0,0.0,2.0,0.25,100.0,0,343,Premium
C02429,Loyal Customers,296,4,524.83,0,0.0,4.0,0.25,100.0,0,334,Basic
C03548,Loyal Customers,108,6,507.54,0,0.16666666666666666,4.0,0.3333333333333333,100.0,0,215,Premium
C02425,Loyal Customers,492,6,724.93,0,0.0,2.0,0.6666666666666666,100.0,0,576,Premium
C02422,Loyal Customers,68,4,390.44,1,0.0,3.0,0.5,95.0,0,255,Premium
C03551,Loyal Customers,456,10,1007.7,1,0.0,5.0,0.4,95.0,0,632,Basic
C02421,Loyal Customers,176,5,567.51,0,0.0,4.0,0.8,100.0,0,347,Basic
C02417,Loyal Customers,873,10,927.26,0,0.0,5.0,0.3,100.0,0,1030,Basic
C02416,Loyal Customers,84,5,531.34,0,0.0,3.0,0.4,100.0,0,151,Basic
C02674,Loyal Customers,0,6,475.89,1,0.0,3.0,0.16666666666666666,95.0,0,126,Trial
C02675,Loyal Customers,851,8,1098.65,0,0.0,4.0,0.25,100.0,0,1054,Basic
C03543,Loyal Customers,438,4,421.45,0,0.0,3.0,0.25,100.0,0,454,Basic
C01778,Loyal Customers,297,6,572.02,0,0.0,5.0,0.0,100.0,0,507,Basic
C03525,Loyal Customers,414,8,645.79,0,0.0,4.0,0.375,100.0,0,507,Premium
C03523,Loyal Customers,605,6,455.51,0,0.0,5.0,0.0,100.0,0,709,Basic
C02504,Loyal Customers,168,7,488.29999999999995,0,0.0,3.0,0.2857142857142857,100.0,0,330,Basic
C02501,Loyal Customers,512,5,782.87,1,0.0,3.0,0.2,95.0,0,663,Basic
C03493,Loyal Customers,423,4,494.2,0,0.0,4.0,1.0,100.0,0,475,Premium
C04999,Loyal Customers,336,8,675.98,0,0.0,5.0,0.25,100.0,0,592,Premium
C00188,Loyal Customers,642,7,893.47,0,0.14285714285714285,5.0,0.14285714285714285,100.0,0,788,Basic
C03497,Loyal Customers,156,6,669.76,0,0.0,3.0,0.16666666666666666,100.0,0,331,Basic
C00190,Loyal Customers,541,7,908.21,0,0.0,5.0,0.42857142857142855,100.0,0,726,Trial
C02494,Loyal Customers,473,6,600.52,0,0.0,5.0,0.16666666666666666,100.0,0,575,Trial
C02493,Loyal Customers,401,4,433.19000000000005,0,0.0,3.0,0.25,100.0,0,437,Basic
C03501,Loyal Customers,434,4,404.42,0,0.0,3.0,0.5,100.0,0,638,Premium
C03398,Loyal Customers,610,6,472.77,0,0.0,4.0,0.3333333333333333,100.0,0,708,Basic
C02666,Loyal Customers,757,6,660.26,0,0.16666666666666666,5.0,0.5,100.0,0,1019,Premium
C03505,Loyal Customers,584,8,799.73,0,0.0,5.0,0.25,100.0,0,773,Premium
C03524,Loyal Customers,220,7,666.98,0,0.0,4.0,0.42857142857142855,100.0,0,424,Basic
C02481,Loyal Customers,237,4,482.46,0,0.0,4.0,0.25,100.0,0,432,Basic
C03122,Loyal Customers,728,7,688.41,0,0.0,5.0,0.5714285714285714,100.0,0,831,Basic
C03509,Loyal Customers,126,5,471.18,0,0.0,4.0,0.4,100.0,0,262,Basic
C02477,Loyal Customers,47,6,538.21,1,0.0,3.0,0.3333333333333333,95.0,0,328,Basic
C04893,Loyal Customers,659,7,848.54,0,0.0,4.0,0.2857142857142857,100.0,0,797,Basic
C02469,Loyal Customers,288,10,1154.15,1,0.0,5.0,0.1,95.0,0,422,Basic
C02464,Loyal Customers,746,6,858.14,1,0.0,4.0,0.3333333333333333,95.0,0,823,Basic
C00201,Loyal Customers,267,6,600.56,0,0.0,3.0,0.8333333333333334,100.0,0,396,Basic
C02463,Loyal Customers,77,8,625.99,1,0.0,4.0,0.375,95.0,0,206,Basic
C02459,Loyal Customers,634,9,866.02,0,0.0,4.0,0.2222222222222222,100.0,0,794,Basic
C03518,Loyal Customers,799,8,1005.9000000000001,0,0.0,6.0,0.375,100.0,0,982,Basic
C03519,Loyal Customers,389,5,483.28,1,0.2,3.0,0.2,95.0,0,481,Basic
C03395,Loyal Customers,289,11,1304.03,0,0.0,5.0,0.36363636363636365,100.0,0,446,Premium
C00209,Loyal Customers,67,7,437.02,0,0.0,5.0,0.2857142857142857,100.0,0,154,Basic
C00200,Loyal Customers,1,5,352.48,0,0.2,2.0,0.4,100.0,0,260,Basic
C00306,Loyal Customers,479,9,955.21,0,0.0,5.0,0.2222222222222222,100.0,0,623,Premium
C00814,Loyal Customers,678,6,421.11,0,0.16666666666666666,4.0,0.0,100.0,0,764,Basic
C02195,Loyal Customers,526,7,561.1700000000001,1,0.0,5.0,0.7142857142857143,95.0,0,613,Premium
C04536,Loyal Customers,703,7,738.94,0,0.14285714285714285,2.0,0.42857142857142855,100.0,0,889,Basic
C02776,Loyal Customers,603,6,561.0,0,0.16666666666666666,3.0,0.3333333333333333,100.0,0,757,Basic
C02782,Loyal Customers,0,8,665.05,0,0.0,5.0,0.375,100.0,0,162,Basic
C01914,Loyal Customers,148,8,726.56,1,0.125,3.0,0.25,95.0,0,288,Basic
C01908,Loyal Customers,0,7,871.67,0,0.0,3.0,0.2857142857142857,100.0,0,174,Premium
C03139,Loyal Customers,250,5,550.79,0,0.0,5.0,0.4,100.0,0,347,Premium
C04949,Loyal Customers,255,9,892.36,0,0.0,4.0,0.2222222222222222,100.0,0,355,Basic
C00373,Loyal Customers,0,4,521.63,0,0.0,4.0,0.75,100.0,0,184,Basic
C02791,Loyal Customers,55,6,758.05,0,0.0,3.0,0.16666666666666666,100.0,0,259,Basic
C03862,Loyal Customers,601,6,762.84,0,0.0,3.0,0.16666666666666666,100.0,0,704,Trial
C00876,Loyal Customers,365,5,532.9,0,0.0,3.0,0.6,100.0,0,522,Basic
C03321,Loyal Customers,141,4,302.76,0,0.0,1.0,0.75,100.0,0,314,Basic
C01898,Loyal Customers,206,8,868.64,0,0.0,3.0,0.375,100.0,0,378,Premium
C03866,Loyal Customers,379,5,514.11,0,0.0,4.0,0.4,100.0,0,422,Premium
C01897,Loyal Customers,805,6,593.79,0,0.0,3.0,0.3333333333333333,100.0,0,896,Trial
C01895,Loyal Customers,275,5,652.87,0,0.0,3.0,0.4,100.0,0,455,Basic
C01894,Loyal Customers,625,9,774.86,1,0.0,4.0,0.3333333333333333,95.0,0,941,Basic
C00877,Loyal Customers,339,5,557.46,1,0.0,5.0,0.2,95.0,0,483,Premium
C03872,Loyal Customers,374,7,851.12,0,0.14285714285714285,4.0,0.14285714285714285,100.0,0,497,Basic
C02792,Loyal Customers,258,4,814.0,0,0.0,3.0,0.5,100.0,0,394,Basic
C01888,Loyal Customers,874,6,764.26,0,0.0,4.0,0.5,100.0,0,1024,Premium
C01887,Loyal Customers,363,7,1145.57,1,0.0,4.0,0.2857142857142857,95.0,0,484,Basic
C00389,Loyal Customers,82,8,864.85,0,0.0,6.0,0.5,100.0,0,153,Basic
C04798,Loyal Customers,67,7,569.84,1,0.14285714285714285,4.0,0.7142857142857143,95.0,0,268,Premium
C01883,Loyal Customers,322,8,844.52,1,0.125,3.0,0.375,95.0,0,418,Basic
C03880,Loyal Customers,300,8,708.85,1,0.125,5.0,0.25,95.0,0,389,Basic
C02797,Loyal Customers,317,7,618.52,1,0.0,4.0,0.2857142857142857,95.0,0,413,Premium
C03851,Loyal Customers,558,7,782.42,0,0.0,4.0,0.14285714285714285,100.0,0,762,Premium
C00392,Loyal Customers,677,12,1526.35,0,0.0,5.0,0.4166666666666667,100.0,0,835,Basic
C01920,Loyal Customers,0,7,667.06,0,0.0,4.0,0.2857142857142857,100.0,0,123,Basic
C02775,Loyal Customers,175,6,467.53999999999996,1,0.0,3.0,0.5,95.0,0,278,Basic
C03821,Loyal Customers,468,7,683.2099999999999,1,0.0,3.0,0.14285714285714285,95.0,0,589,Premium
C00308,Loyal Customers,685,6,850.1700000000001,1,0.0,4.0,0.16666666666666666,95.0,0,806,Basic
C04946,Loyal Customers,405,4,476.63,1,0.0,3.0,0.25,95.0,0,463,Basic
C03108,Loyal Customers,241,4,399.73,0,0.0,3.0,0.0,100.0,0,287,Basic
C01958,Loyal Customers,788,6,613.51,0,0.0,4.0,0.16666666666666666,100.0,0,822,Premium
C00875,Loyal Customers,550,8,932.01,0,0.0,5.0,0.375,100.0,0,650,Basic
C04947,Loyal Customers,139,5,461.85999999999996,0,0.0,3.0,0.4,100.0,0,283,Trial
C00352,Loyal Customers,0,6,515.4,1,0.16666666666666666,4.0,0.6666666666666666,95.0,0,126,Basic
C01950,Loyal Customers,731,9,1046.49,0,0.0,4.0,0.1111111111111111,100.0,0,855,Basic
C04948,Loyal Customers,780,5,962.51,0,0.0,3.0,0.2,100.0,0,954,Basic
C04582,Loyal Customers,668,8,808.71,1,0.0,5.0,0.5,95.0,0,784,Premium
C00362,Loyal Customers,313,6,393.86,0,0.0,2.0,0.5,100.0,0,380,Premium
C01942,Loyal Customers,464,6,501.16999999999996,0,0.0,5.0,0.5,100.0,0,513,Premium
C03834,Loyal Customers,204,4,327.11,0,0.0,3.0,0.75,100.0,1,496,Trial
C02773,Loyal Customers,358,6,874.37,0,0.0,5.0,0.5,100.0,0,490,Basic
C00363,Loyal Customers,491,6,628.79,0,0.0,5.0,0.16666666666666666,100.0,0,573,Premium
C03837,Loyal Customers,574,7,742.96,0,0.0,4.0,0.14285714285714285,100.0,0,818,Trial
C00365,Loyal Customers,405,5,518.26,1,0.0,4.0,0.2,95.0,0,487,Basic
C01935,Loyal Customers,18,4,447.29,0,0.0,3.0,0.5,100.0,0,154,Basic
C03840,Loyal Customers,190,6,463.94,0,0.0,4.0,0.3333333333333333,100.0,0,327,Basic
C01933,Loyal Customers,110,5,407.65,0,0.0,5.0,0.0,100.0,0,294,Basic
C03842,Loyal Customers,642,5,656.85,0,0.0,5.0,0.4,100.0,0,776,Basic
C00366,Loyal Customers,310,7,624.68,1,0.0,4.0,0.42857142857142855,95.0,0,416,Basic
C01931,Loyal Customers,0,4,499.57,0,0.0,3.0,0.75,100.0,0,197,Premium
C00800,Loyal Customers,894,9,869.04,0,0.0,5.0,0.3333333333333333,100.0,0,1105,Premium
C01924,Loyal Customers,785,7,643.51,0,0.14285714285714285,4.0,0.14285714285714285,100.0,0,990,Basic
C03847,Loyal Customers,209,3,558.39,1,0.0,3.0,0.0,95.0,1,357,Basic
C00368,Loyal Customers,63,5,498.54,0,0.0,3.0,0.2,100.0,0,177,Premium
C03883,Loyal Customers,894,6,708.8,0,0.0,5.0,0.0,100.0,0,1000,Premium
C03885,Loyal Customers,593,8,700.78,0,0.0,4.0,0.125,100.0,0,706,Premium
C03886,Loyal Customers,234,8,779.74,0,0.0,4.0,0.75,100.0,0,420,Basic
C01813,Loyal Customers,398,5,455.12,0,0.2,3.0,0.4,100.0,0,550,Trial
C03105,Loyal Customers,443,9,830.56,0,0.0,4.0,0.3333333333333333,100.0,0,563,Trial
C04785,Loyal Customers,423,9,752.3,0,0.0,4.0,0.4444444444444444,100.0,0,592,Trial
C04784,Loyal Customers,40,6,456.98,0,0.0,3.0,0.16666666666666666,100.0,0,160,Premium
C02808,Loyal Customers,196,6,487.53999999999996,1,0.0,4.0,0.6666666666666666,95.0,0,303,Basic
C00422,Loyal Customers,735,7,613.96,0,0.0,5.0,0.7142857142857143,100.0,0,859,Premium
C03312,Loyal Customers,873,7,613.76,0,0.0,4.0,0.42857142857142855,100.0,0,1015,Premium
C03930,Loyal Customers,184,5,395.44,0,0.0,4.0,0.6,100.0,0,335,Trial
C01808,Loyal Customers,0,5,673.0699999999999,0,0.0,3.0,0.4,100.0,0,263,Basic
C03932,Loyal Customers,693,6,727.77,0,0.0,4.0,0.16666666666666666,100.0,0,758,Premium
C00887,Loyal Customers,730,7,937.44,0,0.0,4.0,0.42857142857142855,100.0,0,914,Premium
C03143,Loyal Customers,663,8,732.67,0,0.125,3.0,0.5,100.0,0,799,Basic
C00425,Loyal Customers,404,5,386.9,1,0.0,3.0,0.4,95.0,0,451,Trial
C03937,Loyal Customers,297,4,387.56,0,0.0,4.0,0.25,100.0,0,333,Basic
C00073,Loyal Customers,42,7,753.66,0,0.0,4.0,0.42857142857142855,100.0,0,200,Trial
C03940,Loyal Customers,0,4,417.58,0,0.0,3.0,0.25,100.0,0,180,Premium
C00894,Loyal Customers,273,6,512.1,1,0.0,4.0,0.3333333333333333,95.0,0,449,Premium
C04463,Loyal Customers,673,6,430.2,0,0.0,4.0,0.5,100.0,0,786,Premium
C01795,Loyal Customers,42,6,667.9,1,0.0,4.0,0.6666666666666666,95.0,0,183,Trial
